minute_utc,flow_count,rf_positive_count,n_features_psi_ge_025,max_psi,mean_psi,drift_alarm,status
2026-09-21T15:27:00Z,2812,2812,17,37.37628902277537,21.557534191753227,1,OK
2026-09-21T15:28:00Z,2812,2812,17,39.17597363328331,16.273052422985614,1,OK
2026-09-21T15:29:00Z,2813,2813,17,37.37664757484968,15.344295189370184,1,OK
2026-09-21T15:30:00Z,2806,2806,17,37.37413500751338,16.260349637185403,1,OK
2026-09-21T15:31:00Z,2768,2768,17,37.201325081932154,20.582293190098063,1,OK
2026-09-21T15:32:00Z,2787,2787,17,39.16704340776423,16.328207985090724,1,OK
2026-09-21T15:33:00Z,2811,2811,17,37.277783469728696,17.939671249016502,1,OK
2026-09-21T15:34:00Z,2813,2813,17,39.17632918884537,22.06155063270749,1,OK
2026-09-21T15:35:00Z,2812,2812,17,39.17597363328331,18.84056345995664,1,OK
2026-09-21T15:36:00Z,2812,2812,17,37.37628902277537,18.856592183293547,1,OK
2026-09-21T15:37:00Z,2812,2812,17,39.17597363328331,22.37830863475829,1,OK
2026-09-21T15:38:00Z,2813,2813,17,39.17632918884537,21.976625145659632,1,OK
2026-09-21T15:39:00Z,2814,2814,17,39.17668461803261,22.234123811960178,1,OK
2026-09-21T15:40:00Z,2811,2811,17,39.17561795125652,22.02343813573409,1,OK
2026-09-21T15:41:00Z,2811,2811,17,39.17561795125652,22.330757045714325,1,OK
2026-09-21T15:42:00Z,2813,2813,17,39.17632918884537,22.51282904619199,1,OK
2026-09-21T15:43:00Z,2811,2811,17,39.17561795125652,22.418727873099833,1,OK
2026-09-21T15:44:00Z,2814,2814,17,36.425918908432664,15.502818496750674,1,OK
2026-09-21T15:45:00Z,2811,2811,17,36.97520829724719,19.647433353874128,1,OK
2026-09-21T15:46:00Z,2809,2809,17,37.277060070295214,13.730905062365988,1,OK
2026-09-21T15:47:00Z,2812,2812,17,39.17597363328331,16.681324821697327,1,OK
2026-09-21T15:48:00Z,2790,2790,17,37.27016157428023,18.7315081639446,1,OK
2026-09-21T15:49:00Z,2784,2784,17,37.26797318717919,20.33802450191125,1,OK
2026-09-21T15:50:00Z,2791,2791,17,36.3492958619897,14.165317752960185,1,OK
2026-09-21T15:51:00Z,2807,2807,17,38.59001894227891,15.170415292927585,1,OK
2026-09-21T15:52:00Z,2813,2813,17,37.37664757484968,16.657741507277876,1,OK
2026-09-21T15:53:00Z,2813,2813,17,37.21784333623615,15.039921145223357,1,OK
2026-09-21T15:54:00Z,2812,2812,17,36.53622380552212,15.267879071103886,1,OK
2026-09-21T15:55:00Z,2813,2813,17,36.53658237448474,13.41442820927305,1,OK
2026-09-21T15:56:00Z,2808,2808,17,37.27669817443024,20.445191822613474,1,OK
2026-09-21T15:57:00Z,2812,2812,17,36.425196224850986,12.747077682448253,1,OK
2026-09-21T15:58:00Z,2815,2815,17,37.37736429371144,18.986805057814117,1,OK
2026-09-21T15:59:00Z,2813,2813,17,39.17632918884537,21.405407429965017,1,OK
2026-09-21T16:00:00Z,2812,2812,17,39.17597363328331,21.20775628490962,1,OK
2026-09-21T16:01:00Z,2811,2811,17,39.17561795125652,21.080705819089975,1,OK
2026-09-21T16:02:00Z,2815,2815,17,36.53729912708712,13.102570253848395,1,OK
2026-09-21T16:03:00Z,2813,2813,17,39.17632918884537,21.05362233299384,1,OK
2026-09-21T16:04:00Z,2813,2813,17,39.17632918884537,21.125384033291084,1,OK
2026-09-21T16:05:00Z,2805,2805,17,39.17348119829009,21.557575535376074,1,OK
2026-09-21T16:06:00Z,2768,2768,17,39.16020269696448,21.376736792136363,1,OK
2026-09-21T16:07:00Z,2782,2782,17,39.16524775275126,21.475056549119756,1,OK
2026-09-21T16:08:00Z,2813,2813,17,39.17632918884537,21.395626240574785,1,OK
2026-09-21T16:09:00Z,2813,2813,17,39.17632918884537,21.720536365506817,1,OK
2026-09-21T16:10:00Z,2810,2810,17,37.375571532879405,18.653783786351543,1,OK
2026-09-21T16:11:00Z,2815,2815,17,36.30742311875876,12.178660723847683,1,OK
2026-09-21T16:12:00Z,2814,2814,17,37.37700599846437,20.638142233678632,1,OK
2026-09-21T16:13:00Z,2813,2813,17,39.17632918884537,20.817225690469378,1,OK
2026-09-21T16:14:00Z,2812,2812,17,39.17597363328331,21.09219230253626,1,OK
2026-09-21T16:15:00Z,2812,2812,17,39.17597363328331,21.6140807834299,1,OK
2026-09-21T16:16:00Z,2809,2809,17,37.37521259487328,19.99680043477078,1,OK
2026-09-21T16:17:00Z,2811,2811,17,36.35661005449548,12.272238900064597,1,OK
2026-09-21T16:18:00Z,2813,2813,17,39.17632918884537,21.132900417636264,1,OK
2026-09-21T16:19:00Z,2814,2814,17,39.17668461803261,21.2533416952294,1,OK
2026-09-21T16:20:00Z,2812,2812,17,39.17597363328331,21.096237043567903,1,OK
2026-09-21T16:21:00Z,2808,2808,17,37.37485352803858,12.96671247309449,1,OK
2026-09-21T16:22:00Z,2814,2814,17,39.17668461803261,15.628192507414266,1,OK
2026-09-21T16:23:00Z,2786,2786,17,37.268703181280436,19.72848535663522,1,OK
2026-09-21T16:24:00Z,2783,2783,17,37.36583471559341,21.03389851269789,1,OK
2026-09-21T16:25:00Z,2796,2796,17,36.25939020521275,13.81479139643228,1,OK
2026-09-21T16:26:00Z,2818,2818,17,36.42736271215088,14.694199319780028,1,OK
2026-09-21T16:27:00Z,2813,2813,17,37.37664757484968,20.25833557238508,1,OK
2026-09-21T16:28:00Z,2814,2814,17,39.17668461803261,21.209469940780526,1,OK
2026-09-21T16:29:00Z,2814,2814,17,39.17668461803261,18.607916261289162,1,OK
2026-09-21T16:30:00Z,2814,2814,17,37.37700599846437,17.933246999029222,1,OK
2026-09-21T16:31:00Z,2814,2814,17,37.27886758955307,21.255000476826815,1,OK
2026-09-21T16:32:00Z,2811,2811,17,39.17561795125652,21.724602952234335,1,OK
2026-09-21T16:33:00Z,2814,2814,17,39.17668461803261,21.529234461886563,1,OK
2026-09-21T16:34:00Z,2811,2811,17,39.17561795125652,22.180679893456798,1,OK
2026-09-21T16:35:00Z,2812,2812,17,37.37628902277537,21.258968221716405,1,OK
2026-09-21T16:36:00Z,2815,2815,17,39.17703992093482,22.165102741065304,1,OK
2026-09-21T16:37:00Z,2812,2812,17,39.17597363328331,21.697351368805172,1,OK
2026-09-21T16:38:00Z,2809,2809,17,37.37521259487328,16.95038500698933,1,OK
2026-09-21T16:39:00Z,2815,2815,17,36.23155798835941,12.776778425660119,1,OK
2026-09-21T16:40:00Z,2805,2805,17,36.19716541477028,13.42559956297311,1,OK
2026-09-21T16:41:00Z,2776,2776,17,37.204281641151034,19.23484362464717,1,OK
2026-09-21T16:42:00Z,2785,2785,17,39.16632553263791,16.93581477630226,1,OK
2026-09-21T16:43:00Z,2811,2811,17,36.53586510799576,13.588583370233167,1,OK
2026-09-21T16:44:00Z,2813,2813,17,37.13575153339375,14.881639687873623,1,OK
2026-09-21T16:45:00Z,2814,2814,17,39.17668461803261,21.283701903163443,1,OK
2026-09-21T16:46:00Z,2813,2813,17,39.17632918884537,21.803696175139656,1,OK
2026-09-21T16:47:00Z,2814,2814,17,39.17668461803261,21.95874918829132,1,OK
2026-09-21T16:48:00Z,2811,2811,17,39.17561795125652,22.02574959965621,1,OK
2026-09-21T16:49:00Z,2816,2816,17,39.17739509764172,21.934478825674155,1,OK
2026-09-21T16:50:00Z,2811,2811,17,39.17561795125652,21.78756352907158,1,OK
2026-09-21T16:51:00Z,2813,2813,17,39.17632918884537,21.697893967508293,1,OK
2026-09-21T16:52:00Z,2812,2812,17,39.17597363328331,21.78074173491114,1,OK
2026-09-21T16:53:00Z,2814,2814,17,39.17668461803261,21.93443575287404,1,OK
2026-09-21T16:54:00Z,2811,2811,17,37.17183559522128,14.39041993913122,1,OK
2026-09-21T16:55:00Z,2814,2814,17,37.1729361154894,19.582018200658194,1,OK
2026-09-21T16:56:00Z,2806,2806,17,37.21529165463977,13.589086613821253,1,OK
2026-09-21T16:57:00Z,2814,2814,17,39.17668461803261,18.107405479027467,1,OK
2026-09-21T16:58:00Z,2787,2787,17,37.36728320042354,19.95792333972178,1,OK
2026-09-21T16:59:00Z,2781,2781,17,39.16488823449894,21.312869432116887,1,OK
2026-09-21T17:00:00Z,2788,2788,17,39.16740215216558,16.644748424722053,1,OK
2026-09-21T17:01:00Z,2811,2811,17,37.37593034214933,15.212816634612203,1,OK
2026-09-21T17:02:00Z,2808,2808,17,36.35551632487521,15.753116327616155,1,OK
2026-09-21T17:03:00Z,2814,2814,17,39.17668461803261,19.136339932571133,1,OK
2026-09-21T17:04:00Z,2814,2814,17,37.37700599846437,21.09223601506287,1,OK
2026-09-21T17:05:00Z,2814,2814,17,39.17668461803261,22.037464010532535,1,OK
2026-09-21T17:06:00Z,2812,2812,17,38.59179861889807,14.66710531058417,1,OK
2026-09-21T17:07:00Z,2812,2812,17,38.59179861889807,17.379246627629065,1,OK
2026-09-21T17:08:00Z,2814,2814,17,37.1729361154894,16.008685223847056,1,OK
2026-09-21T17:09:00Z,2813,2813,17,39.17632918884537,21.544548638728727,1,OK
2026-09-21T17:10:00Z,2815,2815,17,39.17703992093482,21.594918640881502,1,OK
2026-09-21T17:11:00Z,2812,2812,17,39.17597363328331,21.615632246841802,1,OK
2026-09-21T17:12:00Z,2811,2811,17,39.17561795125652,21.637620314056413,1,OK
2026-09-21T17:13:00Z,2812,2812,17,39.17597363328331,21.07771695805407,1,OK
2026-09-21T17:14:00Z,2813,2813,17,39.17632918884537,18.868752731341303,1,OK
2026-09-21T17:15:00Z,2798,2798,17,36.42012277715292,13.22853059042907,1,OK
2026-09-21T17:16:00Z,2762,2762,17,36.406957449113825,15.74412336149729,1,OK
2026-09-21T17:17:00Z,2200,2200,17,37.12851821815141,20.867697108034527,1,OK
2026-09-21T17:18:00Z,2806,2806,17,39.1738376409985,22.28415339722348,1,OK
2026-09-21T17:19:00Z,2812,2812,17,39.17597363328331,22.32096289072832,1,OK
2026-09-21T17:20:00Z,2813,2813,17,39.17632918884537,17.04514245376026,1,OK
2026-09-21T17:21:00Z,2816,2816,17,36.537657310910795,17.916181785302342,1,OK
2026-09-21T17:22:00Z,2814,2814,17,36.908076198757975,19.401785043061572,1,OK
2026-09-21T17:23:00Z,2812,2812,17,36.3569743657844,13.068883644088524,1,OK
2026-09-21T17:24:00Z,2812,2812,17,39.17597363328331,22.33979538272136,1,OK
2026-09-21T17:25:00Z,2811,2811,17,36.30595575673699,15.211065730073276,1,OK
2026-09-21T17:26:00Z,2812,2812,17,39.17597363328331,21.933483649249993,1,OK
2026-09-21T17:27:00Z,2810,2810,17,39.17526214267502,22.137963751099136,1,OK
2026-09-21T17:28:00Z,2814,2814,17,37.136120917225874,14.540284585139515,1,OK
2026-09-21T17:29:00Z,2812,2812,17,38.59179861889807,16.5706439866238,1,OK
2026-09-21T17:30:00Z,2814,2814,17,39.17668461803261,21.82514556646395,1,OK
2026-09-21T17:31:00Z,2812,2812,17,36.425196224850986,13.64940546603781,1,OK
2026-09-21T17:32:00Z,2814,2814,17,39.17668461803261,15.734929885672397,1,OK
2026-09-21T17:33:00Z,2793,2793,17,37.16520697645899,15.878157010264013,1,OK
2026-09-21T17:34:00Z,2785,2785,17,37.26833825077732,15.594897280950502,1,OK
2026-09-21T17:35:00Z,2791,2791,17,37.20980177630844,14.569550113592797,1,OK
2026-09-21T17:36:00Z,2813,2813,17,37.07655410332944,14.523029495992542,1,OK
2026-09-21T17:37:00Z,2813,2813,17,39.17632918884537,16.669859825776523,1,OK
2026-09-21T17:38:00Z,2813,2813,17,37.37664757484968,15.927011380312386,1,OK
2026-09-21T17:39:00Z,2814,2814,17,36.35770259106353,14.597955904771684,1,OK
2026-09-21T17:40:00Z,2813,2813,17,39.17632918884537,21.155047987143014,1,OK
2026-09-21T17:41:00Z,2813,2813,17,39.17632918884537,21.49114755362021,1,OK
2026-09-21T17:42:00Z,2814,2814,17,39.17668461803261,21.461097046557768,1,OK
2026-09-21T17:43:00Z,2814,2814,17,39.17668461803261,21.4010131100283,1,OK
2026-09-21T17:44:00Z,2813,2813,17,39.17632918884537,21.272682380011172,1,OK
2026-09-21T17:45:00Z,2812,2812,17,39.17597363328331,21.2400476845636,1,OK
2026-09-21T17:46:00Z,2811,2811,17,39.17561795125652,21.388330004353605,1,OK
2026-09-21T17:47:00Z,2812,2812,17,39.17597363328331,21.548547519579625,1,OK
2026-09-21T17:48:00Z,2813,2813,17,39.17632918884537,17.014836315367,1,OK
2026-09-21T17:49:00Z,2812,2812,17,39.17597363328331,20.898030730657883,1,OK
2026-09-21T17:50:00Z,2810,2810,17,36.2645828532725,14.755729802713155,1,OK
2026-09-21T17:51:00Z,2773,2773,17,37.26394867549248,16.0049054459003,1,OK
2026-09-21T17:52:00Z,2782,2782,17,39.16524775275126,20.974333896403976,1,OK
2026-09-21T17:53:00Z,2807,2807,17,39.17419395670076,21.121426703894205,1,OK
2026-09-21T17:54:00Z,2814,2814,17,39.17668461803261,21.184551763375858,1,OK
2026-09-21T17:55:00Z,2811,2811,17,37.277783469728696,14.964458130447989,1,OK
2026-09-21T17:56:00Z,2810,2810,17,37.375571532879405,20.519235975523685,1,OK
2026-09-21T17:57:00Z,2811,2811,17,37.37593034214933,20.279308075478692,1,OK
2026-09-21T17:58:00Z,2814,2814,17,39.17668461803261,21.361000758980225,1,OK
2026-09-21T17:59:00Z,2810,2810,17,37.17146848643973,15.206541531332562,1,OK
2026-09-21T18:00:00Z,2813,2813,17,37.37664757484968,20.21762576479046,1,OK
2026-09-21T18:01:00Z,2815,2815,17,39.17703992093482,21.154532306846402,1,OK
2026-09-21T18:02:00Z,2813,2813,17,39.17632918884537,21.300980415559486,1,OK
2026-09-21T18:03:00Z,2807,2807,17,37.17036635264157,12.874337904194181,1,OK
2026-09-21T18:04:00Z,2813,2813,17,37.37664757484968,20.081278773102262,1,OK
2026-09-21T18:05:00Z,2814,2814,17,39.17668461803261,20.862160636533687,1,OK
2026-09-21T18:06:00Z,2813,2813,17,39.17632918884537,19.163498475244914,1,OK
2026-09-21T18:07:00Z,2813,2813,17,37.37664757484968,13.971846307691083,1,OK
2026-09-21T18:08:00Z,2787,2787,17,37.269067978785486,20.497134161097524,1,OK
2026-09-21T18:09:00Z,2788,2788,17,39.16740215216558,17.37819339825232,1,OK
2026-09-21T18:10:00Z,2787,2787,17,37.208332712444005,15.410553353753595,1,OK
2026-09-21T18:11:00Z,2811,2811,17,39.17561795125652,21.676170746740155,1,OK
2026-09-21T18:12:00Z,2814,2814,17,38.59250960366198,15.740854118506743,1,OK
2026-09-21T18:13:00Z,2811,2811,17,37.37593034214933,16.689831014611574,1,OK
2026-09-21T18:14:00Z,2815,2815,17,36.358066505246,14.89594999328967,1,OK
2026-09-21T18:15:00Z,2814,2814,17,37.37700599846437,20.143734973569934,1,OK
2026-09-21T18:16:00Z,2807,2807,17,39.17419395670076,22.19956759884539,1,OK
2026-09-21T18:17:00Z,2814,2814,17,39.17668461803261,22.331544991295583,1,OK
2026-09-21T18:18:00Z,2812,2812,17,39.17597363328331,22.366351588977032,1,OK
2026-09-21T18:19:00Z,2813,2813,17,39.17632918884537,17.951154247723064,1,OK
2026-09-21T18:20:00Z,2813,2813,17,39.17632918884537,21.537734083024468,1,OK
2026-09-21T18:21:00Z,2810,2810,17,39.17526214267502,22.031521106464886,1,OK
2026-09-21T18:22:00Z,2812,2812,17,39.17597363328331,21.47479721251987,1,OK
2026-09-21T18:23:00Z,2813,2813,17,38.592154174467446,16.02167376910185,1,OK
2026-09-21T18:24:00Z,2813,2813,17,39.17632918884537,19.21795358528579,1,OK
2026-09-21T18:25:00Z,2807,2807,17,36.355151482762246,15.044950401683955,1,OK
2026-09-21T18:26:00Z,2770,2770,17,36.34155803770367,14.96921704372084,1,OK
2026-09-21T18:27:00Z,2784,2784,17,39.165966401727964,21.68869560871643,1,OK
2026-09-21T18:28:00Z,2805,2805,17,39.17348119829009,16.131104866870846,1,OK
2026-09-21T18:29:00Z,2812,2812,17,37.278144973486015,15.119051521438827,1,OK
2026-09-21T18:30:00Z,2813,2813,17,37.27850634672942,14.187202678306743,1,OK
2026-09-21T18:31:00Z,2814,2814,17,39.17668461803261,21.94603759571849,1,OK
2026-09-21T18:32:00Z,2812,2812,17,39.17597363328331,22.70537424336271,1,OK
2026-09-21T18:33:00Z,2813,2813,17,36.425557631863704,14.836274329657257,1,OK
2026-09-21T18:34:00Z,2812,2812,17,37.21747920806251,14.579586987908193,1,OK
2026-09-21T18:35:00Z,2814,2814,17,37.1729361154894,14.8421906575881,1,OK
2026-09-21T18:36:00Z,2812,2812,17,37.21747920806251,20.05239023013085,1,OK
2026-09-21T18:37:00Z,2812,2812,17,39.17597363328331,21.378094459898232,1,OK
2026-09-21T18:38:00Z,2812,2812,17,39.17597363328331,21.670920712281795,1,OK
2026-09-21T18:39:00Z,2809,2809,17,37.216386028582725,15.255831713554793,1,OK
2026-09-21T18:40:00Z,2813,2813,17,37.13575153339375,15.450104841892673,1,OK
2026-09-21T18:41:00Z,2810,2810,17,36.35624561064526,13.510943269505674,1,OK
2026-09-21T18:42:00Z,2813,2813,17,39.17632918884537,16.9728874582248,1,OK
2026-09-21T18:43:00Z,2792,2792,17,37.210168705846236,16.25716574688449,1,OK
2026-09-21T18:44:00Z,2788,2788,17,37.26943264338932,16.527249656351966,1,OK
2026-09-21T18:45:00Z,2785,2785,17,36.34709114811666,14.725574855993127,1,OK
2026-09-21T18:46:00Z,2807,2807,17,39.17419395670076,17.59140992652229,1,OK
2026-09-21T18:47:00Z,2815,2815,17,37.17330268721372,15.666902982891264,1,OK
2026-09-21T18:48:00Z,2813,2813,17,37.27850634672942,21.62702008633665,1,OK
2026-09-21T18:49:00Z,2812,2812,17,39.17597363328331,22.81921136118825,1,OK
2026-09-21T18:50:00Z,2812,2812,17,39.17597363328331,22.977592186899415,1,OK
2026-09-21T18:51:00Z,2808,2808,17,39.17455014548736,22.92014190082962,1,OK
2026-09-21T18:52:00Z,2813,2813,17,39.17632918884537,22.89995001315578,1,OK
2026-09-21T18:53:00Z,2812,2812,17,39.17597363328331,23.052864789474228,1,OK
2026-09-21T18:54:00Z,2811,2811,17,39.17561795125652,22.749377500537054,1,OK
2026-09-21T18:55:00Z,2815,2815,17,38.59286490657149,15.573391567808736,1,OK
2026-09-21T18:56:00Z,2811,2811,17,38.59144293686397,15.405034874778732,1,OK
2026-09-21T18:57:00Z,2813,2813,17,36.53658237448474,17.048401350172245,1,OK
2026-09-21T18:58:00Z,2812,2812,17,36.30632279868633,17.044385586281333,1,OK
2026-09-21T18:59:00Z,2811,2811,17,37.277783469728696,14.021596587572727,1,OK
2026-09-21T19:00:00Z,2809,2809,17,39.174906207448686,17.652581858500564,1,OK
2026-09-21T19:01:00Z,2776,2776,17,37.265047875303594,20.556675191310966,1,OK
2026-09-21T19:02:00Z,2783,2783,17,39.165607141796656,21.692054395268425,1,OK
2026-09-21T19:03:00Z,2809,2809,17,39.174906207448686,21.836917290125697,1,OK
2026-09-21T19:04:00Z,2813,2813,17,39.17632918884537,22.0485115905838,1,OK
2026-09-21T19:05:00Z,2814,2814,17,39.17668461803261,22.284802885010635,1,OK
2026-09-21T19:06:00Z,2806,2806,17,39.1738376409985,21.589716131099074,1,OK
2026-09-21T19:07:00Z,2812,2812,17,39.17597363328331,21.73134736512272,1,OK
2026-09-21T19:08:00Z,2815,2815,17,39.17703992093482,21.68487525053128,1,OK
2026-09-21T19:09:00Z,2808,2808,17,39.17455014548736,21.8683699992902,1,OK
2026-09-21T19:10:00Z,2815,2815,17,39.17703992093482,21.7719166705181,1,OK
2026-09-21T19:11:00Z,2811,2811,17,39.17561795125652,17.76769512621734,1,OK
2026-09-21T19:12:00Z,2814,2814,17,39.17668461803261,17.86427217893773,1,OK
2026-09-21T19:13:00Z,2813,2813,17,37.13575153339375,16.218448738724746,1,OK
2026-09-21T19:14:00Z,2813,2813,17,37.21784333623615,15.094420010953982,1,OK
2026-09-21T19:15:00Z,2813,2813,17,37.37664757484968,21.086403536669366,1,OK
2026-09-21T19:16:00Z,2808,2808,17,36.35551632487521,12.839065190510068,1,OK
2026-09-21T19:17:00Z,2815,2815,17,36.53729912708712,15.185760232308045,1,OK
2026-09-21T19:18:00Z,2791,2791,17,37.27052584076048,19.78660766920947,1,OK
2026-09-21T19:19:00Z,2782,2782,17,37.26724266030951,21.286402829040735,1,OK
2026-09-21T19:20:00Z,2788,2788,17,37.26943264338932,15.366049616908347,1,OK
2026-09-21T19:21:00Z,2813,2813,17,36.53658237448474,14.504711904237194,1,OK
2026-09-21T19:22:00Z,2812,2812,17,39.17597363328331,18.856377086061634,1,OK
2026-09-21T19:23:00Z,2813,2813,17,36.306689706274305,14.850750575532114,1,OK
2026-09-21T19:24:00Z,2812,2812,17,36.425196224850986,12.32763133745872,1,OK
2026-09-21T19:25:00Z,2814,2814,17,36.23118598872874,12.540320477649264,1,OK
2026-09-21T19:26:00Z,2814,2814,17,37.37700599846437,20.170742500017187,1,OK
2026-09-21T19:27:00Z,2814,2814,17,39.17668461803261,20.87465860518887,1,OK
2026-09-21T19:28:00Z,2811,2811,17,36.35661005449548,15.301620922285528,1,OK
2026-09-21T19:29:00Z,2813,2813,17,38.592154174467446,15.420819667790976,1,OK
2026-09-21T19:30:00Z,2815,2815,17,37.37736429371144,15.16172520923508,1,OK
2026-09-21T19:31:00Z,2809,2809,17,38.5907311930415,15.025608440395988,1,OK
2026-09-21T19:32:00Z,2814,2814,17,39.17668461803261,20.96896653134344,1,OK
2026-09-21T19:33:00Z,2812,2812,17,36.53622380552212,13.752386033541441,1,OK
2026-09-21T19:34:00Z,2813,2813,17,39.17632918884537,16.048549775083373,1,OK
2026-09-21T19:35:00Z,2808,2808,17,36.534788243111834,13.154545562518232,1,OK
2026-09-21T19:36:00Z,2766,2766,17,37.26137917199653,20.673293333161983,1,OK
2026-09-21T19:37:00Z,2783,2783,17,39.165607141796656,21.648134571634053,1,OK
2026-09-21T19:38:00Z,2810,2810,17,39.17526214267502,21.497203693821955,1,OK
2026-09-21T19:39:00Z,2814,2814,17,37.37700599846437,18.147924211340438,1,OK
2026-09-21T19:40:00Z,2812,2812,17,36.3569743657844,13.05527110820103,1,OK
2026-09-21T19:41:00Z,2812,2812,17,37.278144973486015,20.225624330100906,1,OK
2026-09-21T19:42:00Z,2812,2812,17,39.17597363328331,21.22998140728591,1,OK
2026-09-21T19:43:00Z,2814,2814,17,39.17668461803261,21.315206727997502,1,OK
2026-09-21T19:44:00Z,2813,2813,17,39.17632918884537,21.312963950188983,1,OK
2026-09-21T19:45:00Z,2814,2814,17,39.17668461803261,21.448781973804756,1,OK
2026-09-21T19:46:00Z,2814,2814,17,39.17668461803261,21.21248343282387,1,OK
2026-09-21T19:47:00Z,2812,2812,17,37.21747920806251,16.03041230681665,1,OK
2026-09-21T19:48:00Z,2814,2814,17,39.17668461803261,21.825609229655747,1,OK
2026-09-21T19:49:00Z,2811,2811,17,39.17561795125652,21.913247416477617,1,OK
2026-09-21T19:50:00Z,2814,2814,17,37.1729361154894,14.427516551594513,1,OK
2026-09-21T19:51:00Z,2812,2812,17,37.37628902277537,20.674070492362148,1,OK
2026-09-21T19:52:00Z,2815,2815,17,39.17703992093482,21.909292906885646,1,OK
2026-09-21T19:53:00Z,2791,2791,17,39.16847761383006,17.881776153342955,1,OK
2026-09-21T19:54:00Z,2786,2786,17,36.220713641905036,15.306358902806315,1,OK
2026-09-21T19:55:00Z,2787,2787,17,36.29710618434801,13.800891433848221,1,OK
2026-09-21T19:56:00Z,2814,2814,17,37.27886758955307,20.829635577957553,1,OK
2026-09-21T19:57:00Z,2811,2811,17,39.17561795125652,22.17266715415815,1,OK
2026-09-21T19:58:00Z,2814,2814,17,39.17668461803261,22.377712723728354,1,OK
2026-09-21T19:59:00Z,2811,2811,17,39.17561795125652,22.253144167887413,1,OK
2026-09-21T20:00:00Z,2808,2808,17,39.17455014548736,17.05069427587813,1,OK
2026-09-21T20:01:00Z,2810,2810,17,39.17526214267502,22.525662167035744,1,OK
2026-09-21T20:02:00Z,2813,2813,17,39.17632918884537,21.956842595397273,1,OK
2026-09-21T20:03:00Z,2813,2813,17,36.53658237448474,11.911581516085475,1,OK
2026-09-21T20:04:00Z,2814,2814,17,39.17668461803261,16.145726698741676,1,OK
2026-09-21T20:05:00Z,2812,2812,17,38.59179861889807,15.293485663492552,1,OK
2026-09-21T20:06:00Z,2811,2811,17,39.17561795125652,20.479725656287737,1,OK
2026-09-21T20:07:00Z,2813,2813,17,39.17632918884537,17.847560510223808,1,OK
2026-09-21T20:08:00Z,2813,2813,17,37.37664757484968,15.083377058404286,1,OK
2026-09-21T20:09:00Z,2815,2815,17,37.17330268721372,14.259233055350375,1,OK
2026-09-21T20:10:00Z,2805,2805,17,36.42266271541299,14.70203578972425,1,OK
2026-09-21T20:11:00Z,2769,2769,17,36.52068248407815,11.399095013440578,1,OK
2026-09-21T20:12:00Z,2782,2782,17,37.26724266030951,19.68754070377266,1,OK
2026-09-21T20:13:00Z,2808,2808,17,39.17455014548736,21.348860567248977,1,OK
2026-09-21T20:14:00Z,2812,2812,17,38.59179861889807,13.49770924916256,1,OK
2026-09-21T20:15:00Z,2813,2813,17,39.17632918884537,18.252191493860604,1,OK
2026-09-21T20:16:00Z,2813,2813,17,37.37664757484968,17.111408662359196,1,OK
2026-09-21T20:17:00Z,2812,2812,17,39.17597363328331,21.53729674295842,1,OK
2026-09-21T20:18:00Z,2815,2815,17,39.17703992093482,21.478056501938816,1,OK
2026-09-21T20:19:00Z,2814,2814,17,37.21820733207701,15.02194009226871,1,OK
2026-09-21T20:20:00Z,2809,2809,17,36.42411122020802,17.71558713510442,1,OK
2026-09-21T20:21:00Z,2807,2807,17,39.17419395670076,21.84029593458804,1,OK
2026-09-21T20:22:00Z,2813,2813,17,36.35733854460836,13.547815756295538,1,OK
2026-09-21T20:23:00Z,2813,2813,17,39.17632918884537,21.801863438952783,1,OK
2026-09-21T20:24:00Z,2814,2814,17,39.17668461803261,21.941885469874272,1,OK
2026-09-21T20:25:00Z,2814,2814,17,39.17668461803261,21.974423426244577,1,OK
2026-09-21T20:26:00Z,2811,2811,17,36.30595575673699,12.197286548250693,1,OK
2026-09-21T20:27:00Z,2813,2813,17,36.35733854460836,12.776974977242084,1,OK
2026-09-21T20:28:00Z,2782,2782,17,37.12423264105518,15.985227867011046,1,OK
2026-09-21T20:29:00Z,2789,2789,17,39.16776076791552,20.98939712402295,1,OK
2026-09-21T20:30:00Z,2790,2790,17,39.1681192551063,21.422576471878507,1,OK
2026-09-21T20:31:00Z,2812,2812,17,39.17597363328331,21.176657762506277,1,OK
2026-09-21T20:32:00Z,2813,2813,17,39.17632918884537,21.36179901258053,1,OK
2026-09-21T20:33:00Z,2813,2813,17,37.37664757484968,14.844343290253857,1,OK
2026-09-21T20:34:00Z,2813,2813,17,37.27850634672942,15.715326103657324,1,OK
2026-09-21T20:35:00Z,2812,2812,17,36.30632279868633,14.535429550848743,1,OK
2026-09-21T20:36:00Z,2811,2811,17,39.17561795125652,16.226700816184618,1,OK
2026-09-21T20:37:00Z,2815,2815,17,37.37736429371144,15.375506261037428,1,OK
2026-09-21T20:38:00Z,2813,2813,17,37.21784333623615,19.931692333468884,1,OK
2026-09-21T20:39:00Z,2810,2810,17,39.17526214267502,21.06964894884055,1,OK
2026-09-21T20:40:00Z,2814,2814,17,38.59250960366198,16.350107864838176,1,OK
2026-09-21T20:41:00Z,2811,2811,17,36.42483468730034,13.112670456334062,1,OK
2026-09-21T20:42:00Z,2813,2813,17,37.27850634672942,19.806534481673378,1,OK
2026-09-21T20:43:00Z,2810,2810,17,39.17526214267502,20.907582958191533,1,OK
